samples,acc,prec,rec,fpr,lrate
93270,0.894,0.7226890756302521,0.8113207547169812,0.08375634517766498,0.01
94270,0.908,0.8756218905472637,0.8934010152284264,0.08250825082508251,0.01
95270,0.917,0.6824644549763034,0.9,0.07976190476190476,0.01
96270,0.909,0.8611111111111112,0.9045092838196287,0.08828250401284109,0.01
97270,0.875,0.8939393939393939,0.8724584103512015,0.12200435729847495,0.01
98270,0.882,0.7963446475195822,0.8840579710144928,0.11908396946564885,0.01
99270,0.888,0.8947368421052632,0.8878143133462283,0.11180124223602485,0.01
100270,0.916,0.8620689655172413,0.9103641456582633,0.08087091757387248,0.01
101270,0.88,0.7320872274143302,0.8736059479553904,0.11764705882352941,0.01
102270,0.825,0.7768924302788844,0.8609271523178808,0.20475319926873858,0.01
103270,0.91,0.7272727272727273,0.9142857142857143,0.09113924050632911,0.01
104270,0.871,0.6306620209059234,0.8872549019607843,0.13316582914572864,0.01
105270,0.889,0.7423728813559322,0.8622047244094488,0.10187667560321716,0.01
106270,0.864,0.90311986863711,0.8771929824561403,0.1581769436997319,0.01
107270,0.889,0.5855855855855856,0.87248322147651,0.10810810810810811,0.01
108270,0.887,0.6333333333333333,0.9243243243243243,0.12147239263803682,0.01
109270,0.86,0.902970297029703,0.8336380255941499,0.10816777041942605,0.01
110270,0.875,0.8523206751054853,0.8801742919389978,0.12939001848428835,0.01
111270,0.87,0.9051094890510949,0.8641114982578397,0.12206572769953052,0.01
112270,0.892,0.8772893772893773,0.9211538461538461,0.13958333333333334,0.01
113270,0.892,0.8724202626641651,0.9207920792079208,0.13737373737373737,0.01
114270,0.88,0.802660753880266,0.9211195928753181,0.14662273476112025,0.01
115270,0.897,0.9232142857142858,0.8960138648180243,0.1016548463356974,0.01
116270,0.886,0.828978622327791,0.8925831202046036,0.11822660098522167,0.01
117270,0.891,0.8859813084112149,0.9080459770114943,0.12761506276150628,0.01
118270,0.895,0.911275415896488,0.8963636363636364,0.10666666666666667,0.01
119270,0.912,0.8403141361256544,0.9224137931034483,0.09355828220858896,0.01
120270,0.925,0.8909952606635071,0.928395061728395,0.0773109243697479,0.01
121270,0.904,0.8663793103448276,0.9220183486238532,0.1099290780141844,0.01
122270,0.802,0.6232558139534884,0.881578947368421,0.23275862068965517,0.01
123270,0.929,0.9265442404006677,0.9536082474226805,0.10526315789473684,0.01
124270,0.904,0.8430913348946136,0.9254498714652957,0.10965630114566285,0.01
125270,0.91,0.922945205479452,0.922945205479452,0.10817307692307693,0.01
126270,0.891,0.8496420047732697,0.8855721393034826,0.10535117056856187,0.01
127270,0.908,0.8363095238095238,0.8836477987421384,0.08064516129032258,0.01
128270,0.924,0.8834080717488789,0.9425837320574163,0.08934707903780069,0.01
129270,0.924,0.8791773778920309,0.921832884097035,0.07472178060413355,0.01
130270,0.846,0.9145962732919255,0.8561046511627907,0.1762820512820513,0.01
131270,0.916,0.9377537212449256,0.948016415868673,0.17100371747211895,0.01
132270,0.891,0.9144736842105263,0.9404600811907984,0.24904214559386972,0.01
133270,0.899,0.936141304347826,0.927321668909825,0.1828793774319066,0.01
134270,0.914,0.9093655589123867,0.9585987261146497,0.16129032258064516,0.01
135270,0.899,0.9275549805950841,0.9409448818897638,0.23529411764705882,0.01
136270,0.781,0.9342301943198804,0.78125,0.22,0.01
137270,0.912,0.9478138222849083,0.9294605809128631,0.13357400722021662,0.01
138270,0.898,0.9345794392523364,0.9296148738379814,0.19838056680161945,0.01
139270,0.915,0.9720744680851063,0.919496855345912,0.1024390243902439,0.01
140270,0.928,0.9842696629213483,0.9379014989293362,0.21212121212121213,0.01
141270,0.939,0.984144960362401,0.9486899563318777,0.16666666666666666,0.01
142270,0.949,0.9901315789473685,0.9555555555555556,0.16363636363636364,0.01
143270,0.904,0.9737142857142858,0.9210810810810811,0.30666666666666664,0.01
144270,0.949,0.9758507135016465,0.9684095860566448,0.2682926829268293,0.01
145270,0.918,0.972972972972973,0.9334836527621195,0.20353982300884957,0.01
146270,0.945,0.9842696629213483,0.955288985823337,0.1686746987951807,0.01
147270,0.936,0.9787709497206704,0.9511400651465798,0.24050632911392406,0.01
148270,0.953,0.9798882681564246,0.9679911699779249,0.19148936170212766,0.01
149270,0.935,0.9911504424778761,0.9401888772298006,0.1702127659574468,0.01
150270,0.941,0.9806818181818182,0.9535911602209944,0.17894736842105263,0.01
151270,0.942,0.9866962305986696,0.9508547008547008,0.1875,0.01
152270,0.917,0.9859649122807017,0.9223194748358862,0.13953488372093023,0.01
153270,0.927,0.9694117647058823,0.9460390355912744,0.20155038759689922,0.01
154270,0.889,0.9162790697674419,0.9528415961305925,0.4161849710982659,0.01
155270,0.745,0.697289156626506,0.8955512572533849,0.4161490683229814,0.01
156270,0.846,0.8533541341653667,0.9011532125205931,0.23918575063613232,0.01
157270,0.866,0.8990683229813664,0.8935185185185185,0.1846590909090909,0.01
158270,0.859,0.8868217054263566,0.89375,0.20277777777777778,0.01
159270,0.864,0.9218500797448166,0.869172932330827,0.14626865671641792,0.01
160270,0.9,0.9212121212121213,0.926829268292683,0.1511627906976744,0.01
161270,0.883,0.925984251968504,0.8936170212765957,0.13742690058479531,0.01
162270,0.895,0.9157733537519143,0.9228395061728395,0.15625,0.01
163270,0.903,0.9454828660436138,0.9073243647234679,0.10574018126888217,0.01
164270,0.907,0.9509493670886076,0.9064856711915535,0.09198813056379822,0.01
165270,0.899,0.9361702127659575,0.9022082018927445,0.10655737704918032,0.01
166270,0.891,0.9296636085626911,0.9061102831594635,0.1398176291793313,0.01
167270,0.907,0.9353796445880452,0.9161392405063291,0.10869565217391304,0.01
168270,0.893,0.9190839694656489,0.9176829268292683,0.15406976744186046,0.01
169270,0.925,0.9625,0.9235382308845578,0.07207207207207207,0.01
170270,0.919,0.9350850077279753,0.9394409937888198,0.11797752808988764,0.01
171270,0.913,0.9619047619047619,0.905829596412556,0.07250755287009064,0.01
172270,0.929,0.9620253164556962,0.9282442748091603,0.06956521739130435,0.01
173270,0.934,0.9713831478537361,0.9271623672230652,0.05278592375366569,0.01
174270,0.933,0.9639498432601881,0.9332321699544764,0.06744868035190615,0.01
175270,0.931,0.9658385093167702,0.929745889387145,0.06646525679758308,0.01
176270,0.938,0.9627329192546584,0.9422492401215805,0.07017543859649122,0.01
177270,0.937,0.9577039274924471,0.9476831091180867,0.08459214501510574,0.01
178270,0.891,0.9251908396946565,0.9099099099099099,0.1467065868263473,0.01
179270,0.88,0.9520451339915373,0.8869908015768725,0.14225941422594143,0.01
180270,0.945,0.9641185647425897,0.9507692307692308,0.06571428571428571,0.01
181270,0.932,0.9796557120500783,0.9192364170337739,0.04075235109717868,0.01
182270,0.919,0.9712460063897763,0.9061102831594635,0.0547112462006079,0.01
183270,0.93,0.9634703196347032,0.9322533136966127,0.07476635514018691,0.01
184270,0.939,0.9642301710730948,0.9422492401215805,0.06725146198830409,0.01
185270,0.918,0.947986577181208,0.9172077922077922,0.08072916666666667,0.01
186270,0.926,0.9667194928684627,0.9200603318250377,0.06231454005934718,0.01
187270,0.93,0.9569230769230769,0.9367469879518072,0.08333333333333333,0.01
188270,0.922,0.9394856278366112,0.9423368740515933,0.11730205278592376,0.01
189270,0.926,0.9499217527386542,0.9352850539291218,0.09116809116809117,0.01
190270,0.928,0.9522431259044862,0.9440459110473458,0.10891089108910891,0.01
191270,0.897,0.9320809248554913,0.920114122681883,0.15719063545150502,0.01
192270,0.874,0.9637883008356546,0.8737373737373737,0.125,0.01
193270,0.784,0.9241935483870968,0.7722371967654986,0.1821705426356589,0.01
194270,0.89,0.9397058823529412,0.902542372881356,0.1404109589041096,0.01
195270,0.86,0.930116472545757,0.8508371385083714,0.12244897959183673,0.01
196270,0.904,0.9507462686567164,0.91,0.11,0.01
197270,0.913,0.9680111265646731,0.9157894736842105,0.09583333333333334,0.01
198270,0.996,0.9989868287740629,0.9969666329625885,0.09090909090909091,0.01
199270,0.997,0.998991935483871,0.9979859013091642,0.14285714285714285,0.01
200270,0.948,0.9867947178871549,0.9524913093858632,0.08029197080291971,0.01
201270,0.879,0.9862068965517241,0.8656174334140436,0.05747126436781609,0.01
202270,0.911,0.9680851063829787,0.9035460992907801,0.0711864406779661,0.01
203270,0.904,0.9472140762463344,0.9150141643059491,0.12244897959183673,0.01
204270,0.906,0.9530583214793741,0.9165526675786594,0.12267657992565056,0.01
205270,0.926,0.9604430379746836,0.9253048780487805,0.07267441860465117,0.01
206270,0.917,0.9691558441558441,0.903177004538578,0.05604719764011799,0.01
207270,0.915,0.9486754966887417,0.9138755980861244,0.08310991957104558,0.01
208270,0.923,0.9893048128342246,0.9147095179233622,0.041884816753926704,0.01
209270,0.94,0.9769959404600812,0.9437908496732026,0.07234042553191489,0.01
210270,0.927,0.9642857142857143,0.9296987087517934,0.07920792079207921,0.01
211270,0.921,0.9747023809523809,0.9135285913528591,0.06007067137809187,0.01
212270,0.947,0.9824046920821115,0.9423347398030942,0.04152249134948097,0.01
213270,0.932,0.9654178674351584,0.938375350140056,0.08391608391608392,0.01
214270,0.938,0.986449864498645,0.9333333333333333,0.045454545454545456,0.01
215270,0.876,0.9583333333333334,0.8531157270029673,0.07668711656441718,0.01
216270,0.928,0.9866131191432396,0.9224030037546934,0.04975124378109453,0.01
217270,0.945,0.9837997054491899,0.9382022471910112,0.03819444444444445,0.01
218270,0.933,0.9474548440065681,0.9428104575163399,0.08247422680412371,0.01
219270,0.944,0.9530201342281879,0.9530201342281879,0.06930693069306931,0.01
220270,0.925,0.9695945945945946,0.9096671949286846,0.04878048780487805,0.01
221270,0.939,0.972176759410802,0.9310344827586207,0.04696132596685083,0.01
222270,0.942,0.9858757062146892,0.935656836461126,0.03937007874015748,0.01
223270,0.941,0.9646869983948636,0.9420062695924765,0.06077348066298342,0.01
224270,0.92,0.9661921708185054,0.8990066225165563,0.047979797979797977,0.01
225270,0.921,0.9560067681895094,0.9142394822006472,0.06806282722513089,0.01
226270,0.941,0.9656357388316151,0.9351081530782029,0.05012531328320802,0.01
227270,0.948,0.9850543478260869,0.9464751958224543,0.04700854700854701,0.01
228270,0.94,0.9448529411764706,0.9448529411764706,0.06578947368421052,0.01
229270,0.94,0.9463220675944334,0.9351669941060904,0.054989816700611,0.01
230270,0.938,0.9649805447470817,0.9185185185185185,0.0391304347826087,0.01
231270,0.943,0.9771863117870723,0.9194991055456172,0.027210884353741496,0.01
232270,0.95,0.9834938101788171,0.949535192563081,0.048582995951417005,0.01
233270,0.954,0.9706422018348624,0.9463327370304114,0.036281179138321996,0.01
234270,0.91,0.9591439688715954,0.8772241992882562,0.04794520547945205,0.01
235270,0.926,0.9393939393939394,0.9219330855018587,0.06926406926406926,0.01
236270,0.941,0.9802955665024631,0.9270186335403726,0.033707865168539325,0.01
237270,0.932,0.9816232771822359,0.9196556671449068,0.039603960396039604,0.01
238270,0.917,0.9640151515151515,0.8883071553228621,0.04449648711943794,0.01
239270,0.931,0.9782971619365609,0.9127725856697819,0.036312849162011177,0.01
240270,0.945,0.9851576994434137,0.9186851211072664,0.018957345971563982,0.01
241270,0.948,0.9544658493870403,0.9544658493870403,0.06060606060606061,0.01
242270,0.947,0.9774557165861514,0.9396284829721362,0.03954802259887006,0.01
243270,0.951,0.9661354581673307,0.9381044487427466,0.035196687370600416,0.01
244270,0.962,0.9772727272727273,0.9520295202952029,0.026200873362445413,0.01
245270,0.946,0.9752212389380531,0.9323181049069373,0.034229828850855744,0.01
246270,0.96,0.9754098360655737,0.9444444444444444,0.024193548387096774,0.01
247270,0.956,0.9796875,0.952887537993921,0.038011695906432746,0.01
248270,0.924,0.9538784067085954,0.8939096267190569,0.04480651731160896,0.01
249270,0.962,0.9686192468619247,0.9526748971193416,0.029182879377431907,0.01
250270,0.951,0.9651376146788991,0.9460431654676259,0.04279279279279279,0.01
251270,0.958,0.979933110367893,0.9512987012987013,0.03125,0.01
252270,0.935,0.9776536312849162,0.9083044982698962,0.02843601895734597,0.01
253270,0.901,0.9764243614931237,0.851027397260274,0.028846153846153848,0.01
254270,0.934,0.9722703639514731,0.9181669394435352,0.04113110539845758,0.01
255270,0.936,0.9531835205992509,0.9288321167883211,0.05530973451327434,0.01
256270,0.957,0.9913544668587896,0.9489655172413793,0.02181818181818182,0.01
257270,0.964,0.9924698795180723,0.9550724637681159,0.016129032258064516,0.01
258270,0.955,0.972176759410802,0.954983922829582,0.04497354497354497,0.01
259270,0.975,0.9863013698630136,0.9795918367346939,0.03773584905660377,0.01
260270,0.962,0.9913419913419913,0.9554937413073713,0.021352313167259787,0.01
261270,0.96,0.9779735682819384,0.9638205499276411,0.04854368932038835,0.01
262270,0.96,0.9875518672199171,0.9583892617449664,0.03529411764705882,0.01
263270,0.96,0.9813084112149533,0.9658344283837057,0.058577405857740586,0.01
264270,0.965,0.9861963190184049,0.9611360239162929,0.027190332326283987,0.01
265270,0.959,0.9808541973490427,0.9596541786743515,0.042483660130718956,0.01
266270,0.949,0.98005698005698,0.9489655172413793,0.05090909090909091,0.01
267270,0.9544072948328267,0.9894419306184012,0.9452449567723343,0.023890784982935155,0.01
0,0.3,0.0,0.0,0.7,0.1
10,0.7,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.1
30,0.7,0.6470588235294118,0.6470588235294118,0.2608695652173913,0.1
70,0.625,0.5714285714285714,0.47058823529411764,0.2608695652173913,0.1
150,0.8,0.676923076923077,0.8,0.2,0.1
310,0.80625,0.7596153846153846,0.6810344827586207,0.12254901960784313,0.1
630,0.903125,0.8398268398268398,0.8858447488584474,0.08788598574821853,0.1
1270,0.911,0.8864265927977839,0.8695652173913043,0.06487341772151899,0.1
2270,0.937,0.8740157480314961,0.9568965517241379,0.0736196319018405,0.1
3270,0.962,0.9637462235649547,0.9246376811594202,0.0183206106870229,0.1
4270,0.963,0.940677966101695,0.9541547277936963,0.03225806451612903,0.1
5270,0.973,0.9546742209631728,0.9683908045977011,0.024539877300613498,0.1
6270,0.978,0.9855491329479769,0.952513966480447,0.00778816199376947,0.1
7270,0.985,0.9731182795698925,0.9863760217983651,0.01579778830963665,0.1
8270,0.985,0.9825072886297376,0.9739884393063584,0.009174311926605505,0.1
9270,0.985,0.9775910364145658,0.9803370786516854,0.012422360248447204,0.1
10270,0.806,0.8372641509433962,0.7395833333333334,0.1326923076923077,0.1
11270,0.831,0.896551724137931,0.8374233128834356,0.1810344827586207,0.1
12270,0.899,0.949748743718593,0.8887147335423198,0.08287292817679558,0.1
13270,0.901,0.9320066334991708,0.9064516129032258,0.10789473684210527,0.1
14270,0.912,0.9488448844884488,0.9098101265822784,0.08423913043478261,0.1
15270,0.913,0.9314024390243902,0.9356814701378254,0.12968299711815562,0.1
16270,0.932,0.9708265802269044,0.9229583975346687,0.05128205128205128,0.1
17270,0.948,0.9578125,0.9608150470219435,0.07458563535911603,0.1
18270,0.931,0.9634551495016611,0.9250398724082934,0.058981233243967826,0.1
19270,0.948,0.9519230769230769,0.9642857142857143,0.078125,0.1
20270,0.934,0.961352657004831,0.9342723004694836,0.0664819944598338,0.1
21270,0.942,0.9684542586750788,0.941717791411043,0.05747126436781609,0.1
22270,0.966,0.9888,0.958139534883721,0.01971830985915493,0.1
23270,0.955,0.9764309764309764,0.9492635024549918,0.03598971722365039,0.1
24270,0.953,0.9662921348314607,0.9585987261146497,0.056451612903225805,0.1
25270,0.962,0.9746434231378764,0.9654631083202512,0.0440771349862259,0.1
26270,0.956,0.9825949367088608,0.9495412844036697,0.031791907514450865,0.1
27270,0.964,0.9654605263157895,0.9750830564784053,0.052763819095477386,0.1
28270,0.967,0.9865771812080537,0.9592169657422512,0.020671834625323,0.1
29270,0.967,0.9794952681388013,0.968798751950078,0.036211699164345405,0.1
30270,0.959,0.9721792890262752,0.9647239263803681,0.05172413793103448,0.1
31270,0.961,0.9752321981424149,0.9647779479326187,0.04610951008645533,0.1
32270,0.969,0.9807692307692307,0.9698890649762282,0.032520325203252036,0.1
33270,0.971,0.9768595041322314,0.9752475247524752,0.03553299492385787,0.1
34270,0.965,0.9810725552050473,0.9643410852713178,0.03380281690140845,0.1
35270,0.968,0.9772727272727273,0.9709677419354839,0.03684210526315789,0.1
36270,0.955,0.9824,0.9475308641975309,0.03125,0.1
37270,0.967,0.9825949367088608,0.9657853810264385,0.03081232492997199,0.1
38270,0.955,0.9791332263242376,0.9501557632398754,0.036312849162011177,0.1
39270,0.967,0.9772357723577236,0.9693548387096774,0.03684210526315789,0.1
40270,0.972,0.9823434991974318,0.972972972972973,0.029649595687331536,0.1
41270,0.971,0.9886363636363636,0.96513470681458,0.018970189701897018,0.1
42270,0.975,0.9867768595041322,0.9723127035830619,0.02072538860103627,0.1
43270,0.972,0.9889240506329114,0.9674922600619195,0.01977401129943503,0.1
44270,0.965,0.9727564102564102,0.9712,0.04533333333333334,0.1
45270,0.969,0.9758064516129032,0.9742351046698873,0.0395778364116095,0.1
46270,0.949,0.9822294022617124,0.9382716049382716,0.03125,0.1
47270,0.973,0.9857369255150554,0.971875,0.025,0.1
48270,0.974,0.9805510534846029,0.9773828756058158,0.031496062992125984,0.1
49270,0.973,0.984251968503937,0.9735202492211839,0.027932960893854747,0.1
50270,0.962,0.9756493506493507,0.9631410256410257,0.0398936170212766,0.1
51270,0.976,0.9885807504078303,0.9727126805778491,0.01856763925729443,0.1
52270,0.971,0.9861111111111112,0.9696509863429439,0.026392961876832845,0.1
53270,0.971,0.9803921568627451,0.9724473257698542,0.031331592689295036,0.1
54270,0.974,0.9825119236883942,0.976303317535545,0.02997275204359673,0.1
