samples,acc,prec,rec,fpr,ngrams
195270,0.961,0.9858490566037735,0.954337899543379,0.026239067055393587,3.0
196270,0.966,0.9703389830508474,0.9814285714285714,0.07,3.0
197270,0.962,0.989159891598916,0.9605263157894737,0.03333333333333333,3.0
198270,1.0,1.0,1.0,0.0,3.0
199270,1.0,1.0,1.0,0.0,3.0
200270,0.989,0.9965034965034965,0.9907300115874855,0.021897810218978103,3.0
201270,0.97,0.9975,0.9661016949152542,0.011494252873563218,3.0
202270,0.974,0.98989898989899,0.9730496453900709,0.023728813559322035,3.0
203270,0.975,0.9871244635193133,0.9773371104815864,0.030612244897959183,3.0
204270,0.966,0.9901547116736991,0.9630642954856361,0.026022304832713755,3.0
205270,0.98,0.9877300613496932,0.9817073170731707,0.023255813953488372,3.0
206270,0.982,0.9908396946564886,0.9818456883509834,0.017699115044247787,3.0
207270,0.976,0.9778129952456418,0.9840510366826156,0.03753351206434316,3.0
208270,0.969,0.9949109414758269,0.9666254635352287,0.020942408376963352,3.0
209270,0.979,0.9806201550387597,0.9921568627450981,0.06382978723404255,3.0
210270,0.961,0.9795918367346939,0.9641319942611191,0.0462046204620462,3.0
211270,0.975,0.9914772727272727,0.9735006973500697,0.02120141342756184,3.0
212270,0.983,0.9943019943019943,0.9817158931082982,0.01384083044982699,3.0
213270,0.976,0.9914529914529915,0.9747899159663865,0.02097902097902098,3.0
214270,0.986,0.9948320413436692,0.9871794871794872,0.01818181818181818,3.0
215270,0.964,0.9818731117824774,0.9643916913946587,0.03680981595092025,3.0
216270,0.981,1.0,0.9762202753441802,0.0,3.0
217270,0.981,0.9859747545582047,0.9873595505617978,0.034722222222222224,3.0
218270,0.968,0.9754098360655737,0.9722222222222222,0.03865979381443299,3.0
219270,0.972,0.9913494809688581,0.9614093959731543,0.012376237623762377,3.0
220270,0.986,0.9920255183413078,0.9857369255150554,0.013550135501355014,3.0
221270,0.984,0.9936507936507937,0.9811912225705329,0.011049723756906077,3.0
222270,0.993,0.9986504723346828,0.9919571045576407,0.003937007874015748,3.0
223270,0.982,0.990506329113924,0.9811912225705329,0.016574585635359115,3.0
224270,0.978,0.9866220735785953,0.9768211920529801,0.020202020202020204,3.0
225270,0.979,0.9837925445705025,0.982200647249191,0.02617801047120419,3.0
226270,0.98,0.9915397631133672,0.9750415973377704,0.012531328320802004,3.0
227270,0.986,0.9947368421052631,0.9869451697127938,0.017094017094017096,3.0
228270,0.975,0.9761467889908257,0.9779411764705882,0.02850877192982456,3.0
229270,0.985,0.9862204724409449,0.9842829076620825,0.014256619144602852,3.0
230270,0.986,0.9888475836431226,0.9851851851851852,0.013043478260869565,3.0
231270,0.982,0.9838998211091234,0.9838998211091234,0.02040816326530612,3.0
232270,0.979,0.9919354838709677,0.9800796812749004,0.024291497975708502,3.0
233270,0.973,0.9871794871794872,0.964221824686941,0.015873015873015872,3.0
234270,0.984,0.989247311827957,0.9822064056939501,0.0136986301369863,3.0
235270,0.975,0.9758812615955473,0.9776951672862454,0.02813852813852814,3.0
236270,0.972,0.9920127795527156,0.9642857142857143,0.014044943820224719,3.0
237270,0.982,0.9884892086330935,0.9856527977044476,0.026402640264026403,3.0
238270,0.958,0.9871559633027523,0.9389179755671903,0.01639344262295082,3.0
239270,0.966,0.9871794871794872,0.9595015576323987,0.0223463687150838,3.0
240270,0.988,0.9913194444444444,0.9878892733564014,0.011848341232227487,3.0
241270,0.979,0.9893238434163701,0.9737302977232924,0.013986013986013986,3.0
242270,0.988,0.9937694704049844,0.9876160990712074,0.011299435028248588,3.0
243270,0.982,0.9882583170254403,0.97678916827853,0.012422360248447204,3.0
244270,0.984,0.9906716417910447,0.9797047970479705,0.010917030567685589,3.0
245270,0.973,0.9878892733564014,0.9661590524534687,0.017114914425427872,3.0
246270,0.988,0.9939759036144579,0.9821428571428571,0.006048387096774193,3.0
247270,0.985,0.9938556067588326,0.9832826747720365,0.011695906432748537,3.0
248270,0.978,0.9840954274353877,0.9724950884086444,0.016293279022403257,3.0
249270,0.977,0.9873684210526316,0.9650205761316872,0.011673151750972763,3.0
250270,0.969,0.9746835443037974,0.9694244604316546,0.03153153153153153,3.0
251270,0.988,0.9967105263157895,0.9837662337662337,0.005208333333333333,3.0
252270,0.99,0.9879725085910653,0.9948096885813149,0.016587677725118485,3.0
253270,0.979,0.9912739965095986,0.9726027397260274,0.01201923076923077,3.0
254270,0.974,0.9932546374367622,0.9639934533551555,0.010282776349614395,3.0
255270,0.976,0.9729241877256317,0.9835766423357665,0.033185840707964605,3.0
256270,0.984,0.9985935302390999,0.9793103448275862,0.0036363636363636364,3.0
257270,0.99,0.9941860465116279,0.991304347826087,0.012903225806451613,3.0
258270,0.986,0.9919093851132686,0.9855305466237942,0.013227513227513227,3.0
259270,0.984,0.9972337482710927,0.9809523809523809,0.007547169811320755,3.0
260270,0.994,0.9958275382475661,0.9958275382475661,0.010676156583629894,3.0
261270,0.989,0.9927536231884058,0.9913169319826338,0.016181229773462782,3.0
262270,0.983,0.9945652173913043,0.9825503355704698,0.01568627450980392,3.0
263270,0.985,0.9973333333333333,0.9829172141918529,0.008368200836820083,3.0
264270,0.977,0.9938837920489296,0.9715994020926756,0.012084592145015106,3.0
265270,0.991,0.9956584659913169,0.9913544668587896,0.00980392156862745,3.0
266270,0.981,0.9889196675900277,0.9848275862068966,0.02909090909090909,3.0
267270,0.9797365754812564,0.9955882352941177,0.9755043227665706,0.010238907849829351,3.0
