samples,acc,prec,rec,fpr,buckets
115270,0.654,0.9914893617021276,0.4038128249566724,0.004728132387706856,16.0
116270,0.74,0.9851851851851852,0.340153452685422,0.003284072249589491,16.0
117270,0.761,0.9829351535836177,0.5517241379310345,0.010460251046025104,16.0
118270,0.776,0.9969512195121951,0.5945454545454546,0.0022222222222222222,16.0
119270,0.867,0.9864253393665159,0.6264367816091954,0.004601226993865031,16.0
120270,0.825,0.9791666666666666,0.5802469135802469,0.008403361344537815,16.0
121270,0.81,0.98046875,0.5756880733944955,0.008865248226950355,16.0
122270,0.849,0.9811320754716981,0.5131578947368421,0.004310344827586207,16.0
123270,0.727,1.0,0.5309278350515464,0.0,16.0
124270,0.831,0.9910714285714286,0.570694087403599,0.0032733224222585926,16.0
125270,0.734,1.0,0.5445205479452054,0.0,16.0
126270,0.791,0.9948717948717949,0.48258706467661694,0.0016722408026755853,16.0
127270,0.848,1.0,0.5220125786163522,0.0,16.0
128270,0.808,0.9956140350877193,0.5430622009569378,0.001718213058419244,16.0
129270,0.856,1.0,0.6118598382749326,0.0,16.0
130270,0.707,0.9974811083123426,0.5755813953488372,0.003205128205128205,16.0
131270,0.71,1.0,0.6032831737346102,0.0,16.0
132270,0.669,1.0,0.5520974289580515,0.0,16.0
133270,0.654,1.0,0.5343203230148048,0.0,16.0
134270,0.751,1.0,0.6035031847133758,0.0,16.0
135270,0.689,1.0,0.5918635170603674,0.0,16.0
136270,0.649,1.0,0.56125,0.0,16.0
137270,0.693,0.9976076555023924,0.5767634854771784,0.0036101083032490976,16.0
138270,0.657,1.0,0.5444887118193891,0.0,16.0
139270,0.689,1.0,0.6088050314465409,0.0,16.0
140270,0.592,1.0,0.563169164882227,0.0,16.0
141270,0.709,1.0,0.6823144104803494,0.0,16.0
142270,0.731,1.0,0.7153439153439154,0.0,16.0
143270,0.611,1.0,0.5794594594594594,0.0,16.0
144270,0.661,1.0,0.630718954248366,0.0,16.0
145270,0.707,1.0,0.6696730552423901,0.0,16.0
146270,0.726,1.0,0.7011995637949836,0.0,16.0
147270,0.715,1.0,0.6905537459283387,0.0,16.0
148270,0.715,1.0,0.6854304635761589,0.0,16.0
149270,0.644,1.0,0.6264428121720882,0.0,16.0
150270,0.677,1.0,0.6430939226519337,0.0,16.0
151270,0.626,1.0,0.6004273504273504,0.0,16.0
152270,0.558,1.0,0.5164113785557987,0.0,16.0
153270,0.672,0.998165137614679,0.6245694603903559,0.007751937984496124,16.0
154270,0.714,0.998158379373849,0.6553808948004837,0.005780346820809248,16.0
155270,0.659,0.9835164835164835,0.34622823984526113,0.006211180124223602,16.0
156270,0.645,0.9960629921259843,0.41680395387149916,0.002544529262086514,16.0
157270,0.61,0.9961538461538462,0.39969135802469136,0.002840909090909091,16.0
158270,0.646,0.9965277777777778,0.4484375,0.002777777777777778,16.0
159270,0.632,0.9900990099009901,0.45112781954887216,0.008955223880597015,16.0
160270,0.613,0.9926739926739927,0.41310975609756095,0.005813953488372093,16.0
161270,0.661,1.0,0.4848024316109423,0.0,16.0
162270,0.658,0.9811320754716981,0.48148148148148145,0.017045454545454544,16.0
163270,0.668,0.9970501474926253,0.5052316890881914,0.0030211480362537764,16.0
164270,0.686,0.9943342776203966,0.5294117647058824,0.005934718100890208,16.0
165270,0.739,1.0,0.5883280757097792,0.0,16.0
166270,0.731,1.0,0.5991058122205664,0.0,16.0
167270,0.752,0.9974093264248705,0.6091772151898734,0.002717391304347826,16.0
168270,0.778,0.9954337899543378,0.6646341463414634,0.005813953488372093,16.0
169270,0.73,0.9829683698296837,0.6056971514242878,0.021021021021021023,16.0
170270,0.765,0.9857482185273159,0.6444099378881988,0.016853932584269662,16.0
171270,0.751,0.9952830188679245,0.6307922272047832,0.006042296072507553,16.0
172270,0.748,0.9926650366748166,0.6198473282442748,0.008695652173913044,16.0
173270,0.743,0.9950738916256158,0.6130500758725341,0.005865102639296188,16.0
174270,0.755,0.9952153110047847,0.6312594840667678,0.005865102639296188,16.0
175270,0.752,0.9976359338061466,0.6307922272047832,0.0030211480362537764,16.0
176270,0.757,1.0,0.6306990881458967,0.0,16.0
177270,0.759,1.0,0.6397608370702541,0.0,16.0
178270,0.731,1.0,0.5960960960960962,0.0,16.0
179270,0.685,0.9847826086956522,0.59526938239159,0.029288702928870293,16.0
180270,0.754,1.0,0.6215384615384615,0.0,16.0
181270,0.717,1.0,0.5844346549192364,0.0,16.0
182270,0.74,1.0,0.6125186289120715,0.0,16.0
183270,0.73,0.9975669099756691,0.6038291605301914,0.003115264797507788,16.0
184270,0.728,0.9974226804123711,0.5881458966565349,0.0029239766081871343,16.0
185270,0.749,1.0,0.5925324675324676,0.0,16.0
186270,0.747,1.0,0.6184012066365008,0.0,16.0
187270,0.753,0.995249406175772,0.6310240963855421,0.005952380952380952,16.0
188270,0.733,1.0,0.5948406676783005,0.0,16.0
189270,0.727,1.0,0.5793528505392912,0.0,16.0
190270,0.718,0.9952267303102625,0.5982783357245337,0.006600660066006601,16.0
191270,0.72,0.9976359338061466,0.6019971469329529,0.0033444816053511705,16.0
192270,0.608,0.995049504950495,0.5075757575757576,0.009615384615384616,16.0
193270,0.512,0.9774436090225563,0.3504043126684636,0.023255813953488372,16.0
194270,0.549,0.9849056603773585,0.3686440677966102,0.0136986301369863,16.0
195270,0.575,1.0,0.3531202435312024,0.0,16.0
196270,0.567,0.9962825278810409,0.38285714285714284,0.0033333333333333335,16.0
197270,0.553,1.0,0.4118421052631579,0.0,16.0
198270,0.983,1.0,0.9828109201213346,0.0,16.0
199270,0.993,1.0,0.9929506545820745,0.0,16.0
200270,0.808,1.0,0.7775202780996524,0.0,16.0
201270,0.518,1.0,0.41646489104116224,0.0,16.0
202270,0.67,1.0,0.5319148936170213,0.0,16.0
203270,0.671,1.0,0.5339943342776204,0.0,16.0
204270,0.651,0.9922680412371134,0.5266757865937073,0.011152416356877323,16.0
205270,0.706,1.0,0.551829268292683,0.0,16.0
206270,0.695,1.0,0.5385779122541604,0.0,16.0
207270,0.72,1.0,0.5534290271132376,0.0,16.0
208270,0.64,1.0,0.5550061804697157,0.0,16.0
209270,0.696,1.0,0.6026143790849673,0.0,16.0
210270,0.698,1.0,0.5667144906743186,0.0,16.0
211270,0.667,1.0,0.5355648535564853,0.0,16.0
212270,0.715,1.0,0.5991561181434599,0.0,16.0
213270,0.692,1.0,0.5686274509803921,0.0,16.0
214270,0.563,1.0,0.43974358974358974,0.0,16.0
215270,0.55,1.0,0.3323442136498516,0.0,16.0
216270,0.514,1.0,0.39173967459324155,0.0,16.0
217270,0.57,1.0,0.3960674157303371,0.0,16.0
218270,0.744,1.0,0.5816993464052288,0.0,16.0
219270,0.775,1.0,0.62248322147651,0.0,16.0
220270,0.733,1.0,0.5768621236133122,0.0,16.0
221270,0.723,1.0,0.5658307210031348,0.0,16.0
222270,0.673,1.0,0.561662198391421,0.0,16.0
223270,0.677,1.0,0.493730407523511,0.0,16.0
224270,0.656,0.9887218045112782,0.43543046357615894,0.007575757575757576,16.0
225270,0.679,1.0,0.48058252427184467,0.0,16.0
226270,0.735,1.0,0.5590682196339434,0.0,16.0
227270,0.649,0.9976019184652278,0.5430809399477807,0.004273504273504274,16.0
228270,0.722,1.0,0.4889705882352941,0.0,16.0
229270,0.72,1.0,0.449901768172888,0.0,16.0
230270,0.708,0.996,0.46111111111111114,0.002173913043478261,16.0
231270,0.753,1.0,0.5581395348837209,0.0,16.0
232270,0.632,1.0,0.5112881806108898,0.0,16.0
233270,0.672,1.0,0.41323792486583183,0.0,16.0
234270,0.659,0.9955156950672646,0.39501779359430605,0.00228310502283105,16.0
235270,0.776,0.9968354430379747,0.5855018587360595,0.0021645021645021645,16.0
236270,0.673,1.0,0.4922360248447205,0.0,16.0
237270,0.693,1.0,0.5595408895265424,0.0,16.0
238270,0.725,0.9966666666666667,0.5218150087260035,0.00234192037470726,16.0
239270,0.693,1.0,0.5218068535825545,0.0,16.0
240270,0.724,1.0,0.5224913494809689,0.0,16.0
241270,0.736,1.0,0.5376532399299475,0.0,16.0
242270,0.669,0.9968454258675079,0.4891640866873065,0.002824858757062147,16.0
243270,0.739,1.0,0.4951644100580271,0.0,16.0
244270,0.69,0.9957264957264957,0.42988929889298894,0.002183406113537118,16.0
245270,0.674,0.9962546816479401,0.4500846023688663,0.0024449877750611247,16.0
246270,0.714,1.0,0.43253968253968256,0.0,16.0
247270,0.621,0.9929328621908127,0.4270516717325228,0.005847953216374269,16.0
248270,0.715,1.0,0.4400785854616896,0.0,16.0
249270,0.745,1.0,0.47530864197530864,0.0,16.0
250270,0.663,1.0,0.39388489208633093,0.0,16.0
251270,0.719,1.0,0.5438311688311688,0.0,16.0
252270,0.719,1.0,0.513840830449827,0.0,16.0
253270,0.689,1.0,0.4674657534246575,0.0,16.0
254270,0.691,1.0,0.49427168576104746,0.0,16.0
255270,0.689,1.0,0.4324817518248175,0.0,16.0
256270,0.577,1.0,0.416551724137931,0.0,16.0
257270,0.648,1.0,0.48985507246376814,0.0,16.0
258270,0.679,1.0,0.48392282958199356,0.0,16.0
259270,0.613,0.9971428571428571,0.4748299319727891,0.0037735849056603774,16.0
260270,0.65,1.0,0.5132127955493742,0.0,16.0
261270,0.762,1.0,0.6555716353111433,0.0,16.0
262270,0.687,1.0,0.5798657718120805,0.0,16.0
263270,0.697,0.9956709956709957,0.6044678055190539,0.008368200836820083,16.0
264270,0.647,1.0,0.47234678624813153,0.0,16.0
265270,0.685,1.0,0.5461095100864554,0.0,16.0
266270,0.618,0.9971014492753624,0.47448275862068967,0.0036363636363636364,16.0
267270,0.7021276595744681,1.0,0.5763688760806917,0.0,16.0
0,1.0,0.0,0.0,0.0,18.0
10,0.55,0.0,0.0,0.0,18.0
30,0.875,1.0,0.7058823529411765,0.0,18.0
70,0.8,1.0,0.5294117647058824,0.0,18.0
150,0.81875,1.0,0.4727272727272727,0.0,18.0
310,0.85,1.0,0.5862068965517241,0.0,18.0
630,0.8984375,1.0,0.7031963470319634,0.0,18.0
1270,0.877,1.0,0.6657608695652174,0.0,18.0
2270,0.918,1.0,0.764367816091954,0.0,18.0
3270,0.924,1.0,0.7797101449275362,0.0,18.0
4270,0.939,1.0,0.8252148997134671,0.0,18.0
5270,0.953,1.0,0.8649425287356322,0.0,18.0
6270,0.933,1.0,0.8128491620111732,0.0,18.0
7270,0.951,0.996875,0.8692098092643051,0.001579778830963665,18.0
8270,0.956,1.0,0.8728323699421965,0.0,18.0
9270,0.955,1.0,0.8735955056179775,0.0,18.0
10270,0.688,1.0,0.35,0.0,18.0
11270,0.5,1.0,0.2331288343558282,0.0,18.0
12270,0.619,0.9961389961389961,0.4043887147335423,0.0027624309392265192,18.0
13270,0.676,0.9933333333333333,0.4806451612903226,0.005263157894736842,18.0
14270,0.685,1.0,0.5015822784810127,0.0,18.0
15270,0.731,0.9974093264248705,0.5895865237366003,0.002881844380403458,18.0
16270,0.744,0.9974683544303797,0.6070878274268104,0.002849002849002849,18.0
17270,0.785,1.0,0.6630094043887147,0.0,18.0
18270,0.786,0.9952038369304557,0.6618819776714514,0.005361930294906166,18.0
19270,0.824,0.997737556561086,0.7159090909090909,0.0026041666666666665,18.0
20270,0.826,0.9894736842105263,0.7355242566510172,0.013850415512465374,18.0
21270,0.822,0.9978991596638656,0.7285276073619632,0.0028735632183908046,18.0
22270,0.873,1.0,0.8031007751937984,0.0,18.0
23270,0.875,0.9959183673469387,0.7986906710310966,0.005141388174807198,18.0
24270,0.888,0.9980694980694981,0.8232484076433121,0.002688172043010753,18.0
25270,0.898,0.992633517495396,0.8461538461538461,0.011019283746556474,18.0
26270,0.882,0.9926470588235294,0.8256880733944955,0.011560693641618497,18.0
27270,0.919,0.9961904761904762,0.8687707641196013,0.005025125628140704,18.0
28270,0.923,0.9981412639405205,0.8760195758564437,0.002583979328165375,18.0
29270,0.928,0.9965095986038395,0.890795631825273,0.005571030640668524,18.0
30270,0.93,0.9948979591836735,0.897239263803681,0.008620689655172414,18.0
31270,0.94,0.994991652754591,0.9127105666156202,0.008645533141210375,18.0
32270,0.918,0.9945945945945946,0.8748019017432647,0.008130081300813009,18.0
33270,0.925,0.9925788497217068,0.8828382838283828,0.01015228426395939,18.0
34270,0.938,0.9965928449744463,0.9069767441860465,0.005633802816901409,18.0
35270,0.929,0.992818671454219,0.8919354838709678,0.010526315789473684,18.0
36270,0.93,0.9931740614334471,0.8981481481481481,0.011363636363636364,18.0
37270,0.944,0.9916247906197655,0.9206842923794712,0.014005602240896359,18.0
38270,0.927,0.9896729776247849,0.8956386292834891,0.01675977653631285,18.0
39270,0.939,0.989492119089317,0.9112903225806451,0.015789473684210527,18.0
40270,0.959,0.9949494949494949,0.9395866454689984,0.008086253369272238,18.0
41270,0.949,0.9915254237288136,0.9270998415213946,0.013550135501355014,18.0
42270,0.951,0.9896013864818024,0.9299674267100977,0.015544041450777202,18.0
43270,0.952,0.9966777408637874,0.9287925696594427,0.005649717514124294,18.0
44270,0.95,0.9864636209813875,0.9328,0.021333333333333333,18.0
45270,0.951,0.9863945578231292,0.9339774557165862,0.021108179419525065,18.0
46270,0.944,0.9774193548387097,0.9351851851851852,0.03977272727272727,18.0
47270,0.956,0.9950166112956811,0.9359375,0.008333333333333333,18.0
48270,0.953,0.9750830564784053,0.9483037156704361,0.03937007874015748,18.0
49270,0.953,0.9869067103109657,0.9392523364485982,0.0223463687150838,18.0
50270,0.953,0.9737274220032841,0.9503205128205128,0.0425531914893617,18.0
51270,0.941,0.9862068965517241,0.9181380417335474,0.021220159151193633,18.0
52270,0.954,0.9951534733441034,0.9347496206373292,0.008797653958944282,18.0
53270,0.943,0.9745762711864406,0.9319286871961102,0.0391644908616188,18.0
54270,0.944,0.9768595041322314,0.933649289099526,0.03814713896457766,18.0
55270,0.955,0.984472049689441,0.9476831091180867,0.030211480362537766,18.0
56270,0.949,0.967373572593801,0.9503205128205128,0.05319148936170213,18.0
57270,0.956,0.9834710743801653,0.9459459459459459,0.026954177897574125,18.0
58270,0.953,0.9832214765100671,0.9406099518459069,0.026525198938992044,18.0
59270,0.963,0.9888178913738019,0.9537750385208013,0.019943019943019943,18.0
60270,0.952,0.9750830564784053,0.9467741935483871,0.039473684210526314,18.0
61270,0.954,0.9865319865319865,0.9391025641025641,0.02127659574468085,18.0
62270,0.892,0.9666136724960255,0.874820143884892,0.06885245901639345,18.0
63270,0.852,0.9789621318373072,0.8399518652226233,0.08875739644970414,18.0
64270,0.868,0.9958791208791209,0.8489461358313818,0.02054794520547945,18.0
65270,0.905,0.9866131191432396,0.8965936739659367,0.056179775280898875,18.0
66270,0.922,0.972183588317107,0.9233817701453104,0.0823045267489712,18.0
67270,0.931,0.9754098360655737,0.9333333333333333,0.07659574468085106,18.0
68270,0.895,0.976775956284153,0.8904109589041096,0.08629441624365482,18.0
69270,0.936,0.9685264663805436,0.9415855354659249,0.07829181494661921,18.0
70270,0.938,0.9855643044619422,0.9364089775561097,0.05555555555555555,18.0
71270,0.877,0.9693593314763231,0.8732747804265998,0.10837438423645321,18.0
72270,0.909,0.9577464788732394,0.9053254437869822,0.08333333333333333,18.0
73270,0.911,0.9679878048780488,0.903271692745377,0.0707070707070707,18.0
74270,0.884,0.9624796084828712,0.8638360175695461,0.07255520504731862,18.0
75270,0.891,0.9582132564841499,0.8926174496644296,0.11372549019607843,18.0
76270,0.877,0.9650582362728786,0.8504398826979472,0.0660377358490566,18.0
77270,0.923,0.9553264604810997,0.9159802306425041,0.06615776081424936,18.0
78270,0.897,0.9664,0.880466472303207,0.06687898089171974,18.0
79270,0.908,0.9485294117647058,0.8896551724137931,0.06666666666666667,18.0
80270,0.901,0.9471624266144814,0.8705035971223022,0.060810810810810814,18.0
81270,0.916,0.9539473684210527,0.8734939759036144,0.04183266932270916,18.0
82270,0.931,0.9703557312252964,0.9009174311926605,0.03296703296703297,18.0
83270,0.915,0.9303482587064676,0.8677494199535963,0.0492091388400703,18.0
84270,0.916,0.9653579676674365,0.8583162217659137,0.029239766081871343,18.0
85270,0.923,0.9398907103825137,0.8621553884711779,0.036605657237936774,18.0
86270,0.93,0.9658119658119658,0.853904282115869,0.01990049751243781,18.0
87270,0.948,0.9187817258883249,0.8341013824884793,0.020434227330779056,18.0
88270,0.942,0.45454545454545453,0.5769230769230769,0.0379746835443038,18.0
89270,0.942,0.7972027972027972,0.7972027972027972,0.0338389731621937,18.0
90270,0.944,0.9026548672566371,0.6938775510204082,0.012895662368112544,18.0
91270,0.958,0.9685534591194969,0.806282722513089,0.006180469715698393,18.0
92270,0.95,0.9509803921568627,0.6830985915492958,0.005827505827505828,18.0
93270,0.931,0.8907103825136612,0.7688679245283019,0.025380710659898477,18.0
94270,0.877,0.9787985865724381,0.7030456852791879,0.009900990099009901,18.0
95270,0.94,0.9385964912280702,0.66875,0.008333333333333333,18.0
96270,0.872,0.9844357976653697,0.6710875331564987,0.006420545746388443,18.0
97270,0.829,0.9894179894179894,0.6913123844731978,0.008714596949891068,18.0
98270,0.907,0.9921875,0.736231884057971,0.0030534351145038168,18.0
99270,0.835,0.9943820224719101,0.6847195357833655,0.004140786749482402,18.0
100270,0.916,0.989247311827957,0.773109243697479,0.004665629860031105,18.0
101270,0.914,0.9692307692307692,0.7026022304832714,0.008207934336525308,18.0
102270,0.868,0.9878419452887538,0.717439293598234,0.007312614259597806,18.0
103270,0.94,0.9518072289156626,0.7523809523809524,0.010126582278481013,18.0
104270,0.875,0.9157894736842105,0.4264705882352941,0.010050251256281407,18.0
105270,0.906,0.9705882352941176,0.6496062992125984,0.006702412868632708,18.0
106270,0.754,0.9948051948051948,0.6108452950558214,0.005361930294906166,18.0
107270,0.919,0.9594594594594594,0.47651006711409394,0.0035252643948296123,18.0
108270,0.923,0.9655172413793104,0.6054054054054054,0.0049079754601227,18.0
109270,0.794,0.9830028328611898,0.6343692870201096,0.013245033112582781,18.0
110270,0.833,0.974025974025974,0.6535947712418301,0.014787430683918669,18.0
111270,0.786,0.9972375690607734,0.6289198606271778,0.002347417840375587,18.0
112270,0.827,0.997134670487106,0.6692307692307692,0.0020833333333333333,18.0
113270,0.82,0.9969418960244648,0.6455445544554456,0.00202020202020202,18.0
114270,0.816,0.995260663507109,0.5343511450381679,0.0016474464579901153,18.0
115270,0.73,0.9967637540453075,0.5337954939341422,0.002364066193853428,18.0
116270,0.811,1.0,0.5166240409207161,0.0,18.0
117270,0.817,0.9941690962099126,0.6532567049808429,0.0041841004184100415,18.0
118270,0.848,0.9975,0.7254545454545455,0.0022222222222222222,18.0
119270,0.892,0.9724409448818898,0.7097701149425287,0.010736196319018405,18.0
120270,0.879,0.9930555555555556,0.7061728395061728,0.0033613445378151263,18.0
121270,0.848,0.9930555555555556,0.6559633027522935,0.0035460992907801418,18.0
122270,0.891,0.9949238578680203,0.6447368421052632,0.0014367816091954023,18.0
123270,0.792,1.0,0.6426116838487973,0.0,18.0
124270,0.868,0.9961389961389961,0.6632390745501285,0.0016366612111292963,18.0
125270,0.742,1.0,0.5582191780821918,0.0,18.0
126270,0.853,0.9922779922779923,0.6393034825870647,0.0033444816053511705,18.0
127270,0.888,0.9951923076923077,0.6509433962264151,0.001466275659824047,18.0
128270,0.876,0.9932885906040269,0.7081339712918661,0.003436426116838488,18.0
129270,0.893,0.9962406015037594,0.7142857142857143,0.001589825119236884,18.0
130270,0.787,0.9979035639412998,0.6918604651162791,0.003205128205128205,18.0
131270,0.792,1.0,0.7154582763337893,0.0,18.0
132270,0.744,0.9938650306748467,0.6576454668470907,0.011494252873563218,18.0
133270,0.745,1.0,0.6567967698519516,0.0,18.0
134270,0.786,1.0,0.6592356687898089,0.0,18.0
135270,0.781,1.0,0.7125984251968503,0.0,18.0
136270,0.845,1.0,0.80625,0.0,18.0
137270,0.782,0.9980276134122288,0.6998616874135546,0.0036101083032490976,18.0
138270,0.698,1.0,0.598937583001328,0.0,18.0
139270,0.768,1.0,0.7081761006289308,0.0,18.0
140270,0.698,1.0,0.6766595289079229,0.0,18.0
141270,0.769,1.0,0.7478165938864629,0.0,18.0
142270,0.816,1.0,0.8052910052910053,0.0,18.0
143270,0.674,1.0,0.6475675675675676,0.0,18.0
144270,0.737,1.0,0.7135076252723311,0.0,18.0
145270,0.78,1.0,0.7519729425028185,0.0,18.0
146270,0.795,1.0,0.7764449291166848,0.0,18.0
147270,0.794,1.0,0.7763300760043431,0.0,18.0
148270,0.841,1.0,0.8245033112582781,0.0,18.0
149270,0.754,1.0,0.7418677859391396,0.0,18.0
150270,0.809,1.0,0.7889502762430939,0.0,18.0
151270,0.746,1.0,0.7286324786324786,0.0,18.0
152270,0.729,1.0,0.7035010940919038,0.0,18.0
153270,0.792,1.0,0.7611940298507462,0.0,18.0
154270,0.849,0.9985250737463127,0.8186215235792019,0.005780346820809248,18.0
155270,0.773,0.9738562091503268,0.5764023210831721,0.016563146997929608,18.0
156270,0.768,0.9947229551451188,0.6210873146622735,0.005089058524173028,18.0
157270,0.793,0.9867549668874173,0.6898148148148148,0.017045454545454544,18.0
158270,0.812,0.9891774891774892,0.7140625,0.013888888888888888,18.0
159270,0.835,0.996031746031746,0.7548872180451128,0.005970149253731343,18.0
160270,0.839,0.9979879275653923,0.7560975609756098,0.0029069767441860465,18.0
161270,0.856,0.998062015503876,0.7826747720364742,0.0029239766081871343,18.0
162270,0.862,0.998046875,0.7885802469135802,0.002840909090909091,18.0
163270,0.844,0.9923224568138196,0.772795216741405,0.012084592145015106,18.0
164270,0.861,0.9980988593155894,0.7918552036199095,0.002967359050445104,18.0
165270,0.874,0.9922480620155039,0.807570977917981,0.01092896174863388,18.0
166270,0.884,1.0,0.827123695976155,0.0,18.0
167270,0.878,0.9961089494163424,0.810126582278481,0.005434782608695652,18.0
168270,0.885,0.9963302752293578,0.8277439024390244,0.005813953488372093,18.0
169270,0.874,0.9856373429084381,0.823088455772114,0.024024024024024024,18.0
170270,0.88,1.0,0.8136645962732919,0.0,18.0
171270,0.885,0.9946428571428572,0.8325859491778774,0.00906344410876133,18.0
172270,0.879,0.9981343283582089,0.816793893129771,0.002898550724637681,18.0
173270,0.884,0.9963436928702011,0.8270106221547799,0.005865102639296188,18.0
174270,0.881,0.9981549815498155,0.8209408194233687,0.002932551319648094,18.0
175270,0.863,0.996268656716418,0.7982062780269058,0.006042296072507553,18.0
176270,0.87,0.9962406015037594,0.8054711246200608,0.005847953216374269,18.0
177270,0.874,1.0,0.8116591928251121,0.0,18.0
178270,0.833,0.9921104536489151,0.7552552552552553,0.011976047904191617,18.0
179270,0.81,0.9948006932409013,0.7542706964520368,0.012552301255230125,18.0
180270,0.885,0.9981378026070763,0.8246153846153846,0.002857142857142857,18.0
181270,0.876,1.0,0.8179148311306902,0.0,18.0
182270,0.858,1.0,0.7883755588673621,0.0,18.0
183270,0.87,1.0,0.8085419734904271,0.0,18.0
184270,0.866,0.9980988593155894,0.7978723404255319,0.0029239766081871343,18.0
185270,0.859,0.9979035639412998,0.7727272727272727,0.0026041666666666665,18.0
186270,0.87,1.0,0.803921568627451,0.0,18.0
187270,0.892,0.9964285714285714,0.8403614457831325,0.005952380952380952,18.0
188270,0.878,1.0,0.8148710166919575,0.0,18.0
189270,0.855,0.9960629921259843,0.7796610169491526,0.005698005698005698,18.0
190270,0.855,0.9964028776978417,0.7948350071736011,0.006600660066006601,18.0
191270,0.831,0.996268656716418,0.7617689015691869,0.006688963210702341,18.0
192270,0.766,0.99644128113879,0.7070707070707071,0.009615384615384616,18.0
193270,0.696,0.9888392857142857,0.5970350404312669,0.01937984496124031,18.0
194270,0.768,1.0,0.672316384180791,0.0,18.0
195270,0.747,1.0,0.6149162861491628,0.0,18.0
196270,0.768,0.997872340425532,0.67,0.0033333333333333335,18.0
197270,0.814,1.0,0.7552631578947369,0.0,18.0
198270,0.991,1.0,0.9908998988877654,0.0,18.0
199270,0.997,1.0,0.9969788519637462,0.0,18.0
200270,0.897,1.0,0.880648899188876,0.0,18.0
201270,0.716,0.9981617647058824,0.6573849878934624,0.005747126436781609,18.0
202270,0.803,0.9980392156862745,0.7219858156028369,0.003389830508474576,18.0
203270,0.824,0.9981203007518797,0.7521246458923513,0.003401360544217687,18.0
204270,0.786,0.994263862332696,0.7113543091655267,0.011152416356877323,18.0
205270,0.822,1.0,0.7286585365853658,0.0,18.0
206270,0.833,1.0,0.7473524962178517,0.0,18.0
207270,0.828,1.0,0.7256778309409888,0.0,18.0
208270,0.758,1.0,0.7008652657601978,0.0,18.0
209270,0.825,1.0,0.7712418300653595,0.0,18.0
210270,0.813,1.0,0.7317073170731707,0.0,18.0
211270,0.814,1.0,0.7405857740585774,0.0,18.0
212270,0.852,1.0,0.7918424753867792,0.0,18.0
213270,0.796,1.0,0.7142857142857143,0.0,18.0
214270,0.838,0.9983870967741936,0.7935897435897435,0.004545454545454545,18.0
215270,0.726,0.9975124378109452,0.5949554896142433,0.003067484662576687,18.0
216270,0.691,1.0,0.6132665832290363,0.0,18.0
217270,0.797,1.0,0.7148876404494382,0.0,18.0
218270,0.847,1.0,0.75,0.0,18.0
219270,0.873,1.0,0.7869127516778524,0.0,18.0
220270,0.852,1.0,0.7654516640253566,0.0,18.0
221270,0.837,1.0,0.7445141065830722,0.0,18.0
222270,0.823,1.0,0.7627345844504021,0.0,18.0
223270,0.834,0.9978902953586498,0.7413793103448276,0.0027624309392265192,18.0
224270,0.784,0.9923857868020305,0.6473509933774835,0.007575757575757576,18.0
225270,0.788,1.0,0.656957928802589,0.0,18.0
226270,0.886,1.0,0.8103161397670549,0.0,18.0
227270,0.774,0.9981549815498155,0.706266318537859,0.004273504273504274,18.0
228270,0.872,1.0,0.7647058823529411,0.0,18.0
229270,0.852,1.0,0.7092337917485265,0.0,18.0
230270,0.844,0.9974093264248705,0.7129629629629629,0.002173913043478261,18.0
231270,0.88,1.0,0.7853309481216458,0.0,18.0
232270,0.806,1.0,0.7423638778220452,0.0,18.0
233270,0.836,0.9949874686716792,0.7101967799642218,0.0045351473922902496,18.0
234270,0.858,0.9976303317535545,0.7491103202846975,0.00228310502283105,18.0
235270,0.881,0.997624703087886,0.7806691449814126,0.0021645021645021645,18.0
236270,0.859,1.0,0.781055900621118,0.0,18.0
237270,0.873,0.9982517482517482,0.8192252510760402,0.0033003300330033004,18.0
238270,0.825,0.9950248756218906,0.6980802792321117,0.00468384074941452,18.0
239270,0.84,0.9958847736625515,0.7538940809968847,0.00558659217877095,18.0
240270,0.865,0.9955257270693513,0.7698961937716263,0.004739336492890996,18.0
241270,0.859,1.0,0.7530647985989493,0.0,18.0
242270,0.815,0.9978401727861771,0.7151702786377709,0.002824858757062147,18.0
243270,0.88,1.0,0.7678916827852998,0.0,18.0
244270,0.862,0.9975369458128078,0.7472324723247232,0.002183406113537118,18.0
245270,0.879,0.9957805907172996,0.7986463620981388,0.004889975550122249,18.0
246270,0.869,1.0,0.7400793650793651,0.0,18.0
247270,0.825,0.9958932238193019,0.7370820668693009,0.005847953216374269,18.0
248270,0.846,0.9944289693593314,0.7013752455795678,0.004073319755600814,18.0
249270,0.853,0.9970674486803519,0.6995884773662552,0.0019455252918287938,18.0
250270,0.88,1.0,0.7841726618705036,0.0,18.0
251270,0.872,0.9979591836734694,0.7938311688311688,0.0026041666666666665,18.0
252270,0.843,1.0,0.7283737024221453,0.0,18.0
253270,0.806,1.0,0.6678082191780822,0.0,18.0
254270,0.808,0.9952718676122931,0.6890343698854338,0.005141388174807198,18.0
255270,0.812,1.0,0.656934306569343,0.0,18.0
256270,0.768,1.0,0.68,0.0,18.0
257270,0.804,1.0,0.7159420289855073,0.0,18.0
258270,0.866,1.0,0.7845659163987139,0.0,18.0
259270,0.856,0.9983136593591906,0.8054421768707483,0.0037735849056603774,18.0
260270,0.853,1.0,0.7955493741307371,0.0,18.0
